,region,sub-region,2020-01-13,2020-01-14,2020-01-15,2020-01-16,2020-01-17,2020-01-18,2020-01-19,2020-01-20,2020-01-21,2020-01-22,2020-01-23,2020-01-24,2020-01-25,2020-01-26,2020-01-27,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-01,2020-02-02,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-08,2020-02-09,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27
21,Allen County,Kentucky,100.0,102.92,101.45,108.21666666666665,125.70666666666666,110.8,86.38666666666667,109.15666666666668,102.16333333333334,104.41000000000001,103.69999999999999,122.92666666666666,121.06666666666666,86.02999999999999,95.98666666666668,103.71333333333332,101.59666666666668,105.16000000000001,124.33999999999999,125.66000000000001,84.94666666666666,96.22666666666667,100.31,102.36666666666667,100.83,115.21,116.32,88.89666666666666,102.58999999999999,106.61333333333334,102.69666666666667,107.38,138.75,135.52,100.11666666666667,111.19333333333334,102.58,109.70333333333333,116.22333333333334,138.10666666666668,138.79,98.21333333333332,107.67333333333333,112.55666666666667,106.92999999999999,119.25333333333333,141.49333333333334,143.37,105.46333333333332,107.20333333333332,120.67666666666666,121.84333333333332,122.55,141.03,146.83,99.66333333333334,112.03000000000002,115.17333333333333,108.46333333333332,102.81333333333333,122.68666666666667,113.66000000000001,84.25333333333333,99.03000000000002,97.75666666666666,88.93666666666665,92.56333333333333,98.49,82.92666666666666,58.873333333333335,76.23,70.52,73.63333333333333,77.22333333333331,80.25,71.88000000000001,57.01666666666667,71.50333333333333,74.39333333333333,77.76333333333334,80.93333333333332,88.91333333333334,75.92999999999999,63.40666666666667,86.40666666666668,83.44666666666667,88.32666666666667,84.73333333333333,89.75666666666666,84.78333333333333,46.45333333333334,78.0,84.86000000000001,89.02,94.51666666666667,96.69,97.54,72.19666666666666,98.80666666666667,101.07666666666667,99.66333333333334,99.85333333333334,113.68666666666667,99.36333333333333,79.19,108.45333333333333,112.00666666666666,100.72333333333334,111.75666666666666,125.14333333333333,125.32999999999998,87.54333333333334,123.61333333333334,112.81666666666666,118.44,130.40666666666667,134.26,132.40333333333334,91.18666666666665,0.0,0.0,131.42999999999998,137.97,158.6966666666667,155.94333333333336,103.92666666666666,124.75,141.57000000000002,141.25333333333333,147.04666666666665,171.99333333333334,164.52666666666667,134.88,131.83,150.18666666666667,153.32666666666668
22,Allen Parish,Louisiana,100.0,110.79,111.6,110.1,146.57,142.96,103.3,119.51,111.66,96.45,104.99,138.59,142.02,94.26,97.13,100.56,107.54,126.75,141.58,144.01,106.67,101.56,95.7,96.2,107.42,135.66,139.21,111.03,103.05,104.43,95.95,112.66,162.78,167.77,116.83,114.96,118.89,102.93,104.86,148.38,182.79,130.11,150.19,110.1,129.3,132.98,177.24,167.89,111.03,110.85,121.82,111.97,119.64,165.65,186.6,112.91,121.7,128.49,123.5,144.7,161.16,146.2,106.17,112.09,83.04,84.04,85.22,83.29,72.01,53.55,67.96,59.35,66.58,70.95,78.3,58.35,62.84,61.78,59.1,62.97,70.57,74.88,50.06,48.75,64.15,68.58,66.02,86.03,73.07,62.09,46.2,75.44,68.83,70.64,83.42,87.41,80.11,53.74,88.15,81.92,84.48,79.3,106.11,95.57,75.75,84.29,79.18,87.47,103.3,114.9,112.47,83.92,100.25,111.6,106.11,116.46,110.91,119.45,84.29,0.0,0.0,114.84,108.98,126.68,103.87,85.16,121.51,132.98,111.28,152.56,174.0,156.73,135.35,133.23,125.12,140.84
23,Alpena County,Michigan,100.0,100.17,117.64,115.92,158.43,99.4,98.45,123.49,132.1,124.7,127.8,133.22,154.82,103.18,100.69,104.39,115.32,110.24,133.91,97.68,74.96,104.91,125.99,113.94,122.29,141.31,140.02,108.52,126.25,111.02,125.47,125.73,165.83,153.96,117.3,141.57,135.8,122.12,113.51,146.56,154.48,111.19,117.9,116.7,122.38,122.98,130.03,139.59,100.09,120.22,135.63,147.07,129.69,168.42,175.99,126.59,125.39,129.86,130.21,109.55,114.46,93.2,78.66,100.17,90.02,92.6,99.74,83.82,83.13,66.27,74.96,65.06,71.77,62.91,75.9,52.93,61.45,72.12,67.04,71.86,63.86,76.85,58.52,68.85,68.59,59.21,74.01,69.97,66.78,63.43,39.67,77.19,74.78,109.64,84.68,95.87,88.12,61.19,77.28,78.92,96.73,96.73,92.94,87.87,77.37,104.48,92.86,97.68,108.61,121.69,112.22,99.31,110.07,103.79,126.68,132.7,141.48,109.21,105.77,0.0,0.0,146.56,142.6,181.15,159.72,123.49,146.13,164.46,175.9,191.22,222.03,190.1,170.4,150.77,161.19,169.19
24,Amador County,California,100.0,96.24,106.2,102.14,135.68,156.08,139.18,130.96,100.83,110.16,111.7,129.68,169.84,136.38,106.88,102.95,102.4,118.51,139.26,151.41,98.69,110.41,111.07,108.35,118.53,133.18,165.41,147.86,122.84,114.67,115.03,125.32,177.03,212.68,196.39,159.71,113.31,116.87,125.44,143.82,182.73,155.85,117.4,104.34,114.65,119.39,146.55,172.72,154.82,117.1,122.34,116.29,119.49,146.67,161.55,149.95,116.26,112.56,106.98,110.79,131.29,120.05,98.46,81.14,87.34,85.73,84.11,84.42,68.05,62.96,60.19,60.77,59.2,67.35,78.04,67.37,61.12,64.37,68.73,68.41,74.51,77.11,60.89,42.99,53.66,67.37,69.94,66.52,77.76,77.05,51.92,64.6,76.7,72.14,79.7,91.65,94.3,79.78,71.38,84.19,83.31,91.58,93.65,103.1,83.11,75.67,80.94,89.81,87.47,103.3,109.18,94.3,95.89,88.55,101.11,93.82,108.37,118.81,100.61,0.0,0.0,98.08,109.03,127.84,141.5,92.51,89.23,111.25,115.61,132.38,153.48,171.61,158.12,148.36,129.73,120.37
25,Amelia County,Virginia,100.0,90.29,90.93,103.89,116.47,116.0,95.1,104.81,103.98,100.65,111.01,110.08,117.95,89.73,104.63,93.34,94.08,96.21,119.61,121.09,84.64,96.76,98.89,86.22,101.48,120.17,121.65,99.26,96.21,101.57,100.37,103.89,141.17,129.97,105.55,103.89,106.2,113.88,109.71,125.72,143.39,102.96,101.2,96.02,103.42,108.6,146.99,140.24,111.1,107.59,113.51,111.47,129.32,142.28,138.58,111.84,107.86,126.27,117.85,110.36,137.0,124.14,89.73,102.59,93.8,94.63,88.62,104.63,81.68,74.01,88.53,91.12,76.41,85.29,103.79,97.5,68.18,73.27,79.65,70.58,77.24,89.36,82.15,71.42,82.05,83.44,79.74,89.18,104.44,90.19,64.11,76.87,98.06,93.25,92.69,110.27,101.39,88.53,75.76,95.19,116.65,97.69,99.44,106.01,81.96,97.59,100.37,118.41,78.17,104.53,121.83,95.28,106.85,90.93,112.03,116.84,108.97,132.47,109.71,0.0,0.0,121.92,142.18,148.01,134.69,114.62,112.21,120.17,127.94,131.91,141.63,140.61,123.68,138.58,128.4,158.19
26,Amherst County,Virginia,100.0,96.35,93.82,102.03,127.46,117.18,104.51,109.2,92.38,94.23,101.49,123.58,146.62,89.99,94.23,93.1,93.46,91.79,121.42,120.96,91.25,98.96,95.81,90.98,92.7,111.59,118.03,102.43,90.8,84.49,95.13,104.33,150.99,150.14,106.36,110.69,103.74,97.7,105.68,135.89,150.99,118.85,93.96,95.18,101.71,103.65,135.75,135.93,110.87,97.97,108.93,102.84,115.69,137.65,141.57,105.23,107.12,108.66,110.37,109.92,139.0,109.29,88.37,95.31,90.08,81.02,89.72,106.49,83.59,70.15,70.06,66.73,64.79,73.04,91.03,89.95,75.34,75.25,65.83,63.66,78.94,82.6,81.79,66.86,72.72,73.76,82.73,86.02,92.88,93.06,60.37,75.38,81.33,85.3,86.61,102.89,96.66,79.94,83.23,84.67,93.91,88.59,108.39,89.77,78.54,104.46,99.64,96.44,96.48,109.65,120.65,99.95,100.72,90.35,103.7,109.02,118.94,123.31,106.94,0.0,0.0,116.82,122.9,140.62,131.7,110.1,116.5,103.88,108.93,125.56,145.18,158.03,132.87,121.46,124.98,123.62
27,Anchorage Municipality,Alaska,100.0,105.29,106.07,111.08,126.33,116.55,85.99,95.66,105.13,104.92,106.81,123.8,114.17,81.69,98.16,98.05,104.04,106.17,122.75,114.93,79.31,102.76,102.5,109.57,114.77,131.68,119.36,90.35,102.89,108.35,106.71,120.7,144.66,124.48,96.17,105.65,105.4,110.38,114.86,132.92,128.36,92.13,111.43,113.4,114.92,120.68,141.87,133.52,93.65,112.29,109.23,113.55,120.83,141.21,133.54,96.07,116.24,115.12,117.26,115.23,123.03,107.49,78.34,90.53,89.81,80.86,77.57,86.21,70.12,61.46,63.65,64.82,63.92,66.6,71.43,61.93,47.86,62.66,64.64,66.39,62.02,73.7,64.85,53.93,66.71,67.86,67.85,71.67,81.0,76.49,47.19,69.0,74.99,82.02,82.68,94.48,86.5,67.41,82.42,84.54,90.1,91.02,103.01,100.57,80.27,101.73,102.43,107.49,110.94,124.87,113.82,91.42,109.13,116.55,117.9,118.34,133.92,127.96,93.0,0.0,0.0,129.86,136.65,158.51,140.45,111.54,133.67,141.02,148.8,143.51,166.12,132.75,102.55,109.9,142.25,152.08
28,Anderson County,South Carolina,100.0,106.22,104.3575,111.48500000000001,137.9525,126.49000000000001,93.5025,108.1525,107.30250000000001,102.8425,110.89250000000001,129.0925,125.335,87.4625,103.39250000000001,104.27,103.6825,116.8,136.04500000000002,128.07,90.66499999999999,108.14250000000001,107.85249999999999,103.66499999999999,110.4025,129.4125,117.89500000000001,95.30250000000001,106.845,108.13499999999999,106.495,121.6075,153.0825,143.8475,105.5875,118.92750000000001,113.78,110.6925,116.06750000000001,144.62,144.675,104.94250000000001,112.6275,121.595,121.75999999999999,128.66750000000002,166.76500000000001,154.715,113.33,114.73249999999999,119.5525,119.97999999999999,129.1725,158.2625,162.4775,113.2575,126.225,122.525,126.815,127.6725,143.53,127.13250000000001,97.4075,104.3325,95.94999999999999,94.4425,97.64250000000001,103.2375,86.7825,68.1425,76.16749999999999,75.7525,83.7825,86.5325,101.335,85.10000000000001,67.88,80.865,74.3425,81.845,84.2175,90.3475,80.53,62.0425,80.91,80.7275,82.565,87.115,93.655,84.65,50.6725,89.30749999999999,91.6925,99.455,97.13,107.96,94.50999999999999,70.42750000000001,97.8175,99.44,102.09,97.00999999999999,117.97500000000001,101.1075,83.00500000000001,111.5925,105.7475,106.44500000000001,114.2475,139.8175,132.46249999999998,99.905,116.9225,112.13,122.5825,128.98250000000002,131.5925,136.57500000000002,99.675,0.0,0.0,131.84249999999997,140.89749999999998,157.53250000000003,143.815,125.3125,131.61,136.515,139.21749999999997,152.7725,178.82999999999998,164.025,135.37,133.11999999999998,146.555,147.45499999999998
29,Andrew County,Missouri,100.0,101.45,94.74,113.42,70.61,107.4,85.55,98.76,94.67,67.98,75.66,111.27,145.16,100.69,94.05,89.97,92.74,104.84,141.15,150.21,82.23,100.28,103.8,86.79,111.41,132.02,151.87,115.42,93.91,90.73,101.94,101.52,148.27,147.72,130.36,112.86,113.83,118.05,108.58,154.91,167.29,131.47,103.46,104.01,112.1,111.13,156.64,155.81,121.65,110.24,110.86,109.82,129.67,186.58,183.26,134.44,109.2,103.87,115.56,114.8,139.21,114.18,94.19,93.29,97.58,90.04,87.83,105.6,83.82,68.95,77.04,63.35,79.6,79.88,86.31,76.07,63.62,82.16,78.35,81.54,77.73,71.23,66.53,69.29,74.2,87.97,87.0,83.96,88.17,75.31,47.72,77.32,81.4,82.37,78.08,89.21,92.67,87.83,94.88,92.81,112.1,113.0,103.67,106.57,92.32,102.35,90.18,97.72,116.87,128.56,129.05,105.81,101.73,111.48,117.29,116.39,152.49,138.66,92.74,0.0,0.0,129.6,118.46,154.36,141.42,118.67,132.92,137.9,150.0,155.19,190.11,170.95,125.38,162.03,139.07,157.4
30,Andrews County,Texas,100.0,90.29,97.36,96.22,100.63,87.71,53.57,96.08,110.57,102.04,88.9,96.52,78.14,59.87,94.53,94.88,114.35,101.6,98.47,79.3,52.5,90.26,94.37,39.5,77.38,102.02,78.16,61.91,101.18,100.67,110.13,111.4,112.26,78.33,61.22,94.85,109.13,113.24,105.35,132.04,85.79,69.1,110.15,123.23,115.86,116.06,131.57,87.32,62.77,97.94,113.65,96.45,108.6,122.74,83.66,67.66,100.6,131.59,121.46,110.04,111.66,85.84,55.56,84.47,96.96,89.43,85.23,83.1,57.65,41.54,72.76,85.07,88.85,77.45,75.08,45.69,42.77,70.45,69.98,64.49,62.26,70.56,43.76,39.45,62.89,68.29,76.52,72.39,53.71,40.98,31.83,66.32,73.99,72.51,67.5,66.3,47.66,34.28,69.05,64.16,74.73,73.88,67.9,46.82,46.78,67.71,69.17,75.24,69.4,80.85,55.68,43.18,66.25,68.96,68.75,74.41,71.81,61.38,42.17,0.0,0.0,82.75,78.0,86.44,74.94,53.71,83.45,85.05,94.3,96.06,101.07,80.13,58.79,58.14,94.44,89.43
31,Androscoggin County,Maine,100.0,107.54,117.06,79.49,136.87,126.65,91.77,112.05,106.48,109.12,112.02,137.76,126.4,95.61,104.27,105.56,102.91,109.9,135.57,133.52,100.35,101.35,108.92,113.29,81.51,90.63,133.34,108.14,106.24,110.0,124.02,97.65,151.67,138.03,108.52,121.78,108.54,122.25,129.01,144.43,132.47,109.98,113.42,116.52,114.21,107.84,149.34,143.64,105.76,110.56,132.29,121.13,125.08,140.73,140.08,112.56,114.04,114.12,112.97,108.72,117.02,113.06,87.05,91.28,76.56,82.98,74.25,81.51,74.51,61.02,66.28,64.29,66.88,73.74,78.04,72.12,47.1,61.35,70.09,74.61,55.64,70.01,64.26,52.26,67.56,69.0,74.89,63.88,71.11,74.36,52.48,62.27,83.11,85.18,85.95,91.56,77.02,77.99,86.69,79.84,87.02,92.69,104.91,102.92,68.43,74.74,86.93,101.44,89.26,100.31,109.16,87.32,96.67,100.53,106.31,108.45,123.7,93.34,85.08,0.0,0.0,119.91,125.72,125.45,131.31,119.65,128.58,135.73,134.54,140.9,156.2,141.35,116.51,110.85,132.28,136.43
32,Angelina County,Texas,100.0,97.89,98.63,106.86,133.41,116.91,85.23,108.98,107.64,95.22,103.4,130.19,115.42,79.14,103.63,96.67,97.01,103.57,126.14,119.08,82.73,98.87,99.62,92.18,105.64,127.58,119.01,86.49,102.19,102.91,106.94,118.42,150.12,125.53,93.25,117.07,106.36,102.48,118.33,146.62,140.57,91.58,109.96,114.29,113.43,123.16,160.24,142.06,103.82,111.34,121.78,108.15,124.85,159.96,147.36,108.71,121.03,130.86,130.15,130.92,148.5,127.87,94.47,102.1,96.0,93.11,89.15,90.59,74.19,53.62,71.68,75.37,78.59,80.76,85.0,64.14,53.94,65.59,68.41,69.95,67.43,71.92,51.73,44.9,66.24,69.64,72.52,71.59,78.6,59.88,43.57,78.1,77.77,85.25,87.25,87.27,76.46,56.35,86.11,86.8,79.3,94.11,107.65,90.34,75.25,96.44,95.71,94.36,105.67,119.54,101.59,85.73,105.36,99.14,110.03,116.65,129.57,119.06,90.04,0.0,0.0,120.23,127.73,139.62,114.9,97.83,122.6,133.94,132.41,151.06,176.86,150.99,109.03,115.11,136.63,136.42
33,Anne Arundel County,Maryland,100.0,103.92,107.14,106.51,125.57,95.29,85.6,97.25,99.06,104.31,105.04,118.43,110.2,82.04,93.51,96.5,100.33,102.75,117.62,110.56,79.58,94.61,102.08,97.7,103.37,112.36,111.03,87.28,98.61,104.83,104.82,118.08,140.97,120.47,93.77,107.34,104.82,106.99,107.87,125.34,124.28,92.01,99.79,104.71,106.85,112.04,127.66,123.33,93.54,104.72,106.19,113.22,113.1,130.61,127.69,96.91,107.7,108.17,106.51,101.76,109.51,95.23,71.43,81.97,71.35,68.84,66.04,73.98,58.81,45.68,51.79,52.67,50.14,57.02,62.24,50.42,42.88,56.45,43.77,46.86,48.84,56.48,48.59,40.67,52.68,50.87,54.76,53.99,59.54,54.54,36.38,50.52,56.59,61.22,59.36,66.76,60.27,52.17,61.24,59.5,64.81,63.23,67.47,67.57,48.53,61.68,66.04,68.66,61.65,78.42,76.52,57.86,71.68,71.41,67.65,80.09,82.09,81.68,69.15,0.0,0.0,85.52,86.45,104.33,100.89,78.24,87.2,90.74,93.53,99.75,103.55,104.22,85.34,85.77,97.95,98.18
34,Anoka County,Minnesota,100.0,100.44,91.4,95.79,85.5,85.89,75.65,93.65,93.06,92.39,98.73,112.59,111.14,79.5,87.12,89.02,89.58,92.78,109.06,108.24,73.95,84.98,88.44,89.92,95.42,108.04,110.82,75.8,91.16,92.99,92.71,93.56,115.55,117.38,89.56,100.37,110.93,95.16,99.42,115.8,115.09,84.27,91.89,96.25,95.64,101.5,117.14,115.36,85.49,94.84,103.36,95.5,100.44,116.47,118.51,85.2,90.9,96.12,94.89,92.5,98.74,86.77,62.87,70.83,67.25,60.1,59.01,65.59,53.62,42.3,56.6,57.16,54.9,62.17,66.05,38.49,33.74,53.14,54.31,55.34,53.82,56.42,55.03,46.72,57.58,64.09,58.65,59.7,69.69,62.75,31.11,57.01,58.0,65.59,67.26,78.42,73.65,59.72,67.52,69.63,75.84,75.8,82.65,78.82,61.88,75.91,68.15,79.97,86.99,95.29,86.82,70.25,83.28,84.27,88.85,88.26,99.8,85.97,66.81,0.0,0.0,92.17,100.65,118.57,93.19,72.25,104.38,112.44,112.37,117.16,129.68,99.57,84.05,88.14,107.42,120.11
35,Anson County,North Carolina,100.0,114.64,113.87,111.98,186.72,145.51,115.41,142.8,119.83,116.59,128.69,138.96,129.46,113.11,111.45,119.78,110.51,124.03,165.41,152.18,119.42,118.36,114.82,105.84,108.8,167.77,144.57,133.0,129.4,122.73,118.18,135.3,184.36,152.83,158.26,148.76,123.73,119.19,127.04,159.33,167.3,131.35,128.63,117.3,136.07,149.76,203.01,177.98,162.57,144.45,120.25,130.17,161.98,208.38,192.21,176.98,154.72,150.18,157.56,153.72,184.59,160.92,146.04,127.98,117.53,126.15,128.57,147.11,123.55,106.85,113.58,97.76,100.71,97.17,110.92,105.02,86.6,100.53,87.43,89.14,92.44,110.68,88.55,79.75,87.19,92.8,92.44,106.32,107.14,113.75,73.85,110.51,99.53,112.93,116.29,135.12,129.81,92.27,116.82,124.32,124.91,117.06,137.54,127.86,124.09,126.27,136.48,123.49,140.97,175.68,173.08,171.78,140.5,136.01,143.62,164.7,186.78,187.6,206.38,0.0,0.0,160.04,188.25,238.78,226.92,258.15,176.68,140.61,152.36,223.26,302.48,253.66,201.48,336.42,187.66,160.63
36,Antrim County,Michigan,100.0,101.97,115.93,111.48,201.18,218.23,184.0,165.05,107.87,108.72,120.07,184.66,184.66,164.0,97.84,93.7,103.48,123.41,204.46,218.49,144.92,105.38,102.89,109.9,127.93,193.11,197.31,161.25,120.46,111.28,118.89,132.92,221.11,243.02,223.48,158.3,107.21,121.77,138.03,221.97,215.02,164.59,118.23,107.28,111.67,117.97,198.1,208.07,171.21,109.51,116.0,119.34,122.82,182.75,192.33,153.77,113.77,110.75,121.51,102.03,142.43,143.21,114.36,89.05,85.38,91.8,88.0,90.03,75.93,76.07,75.48,56.46,67.61,58.43,80.92,53.31,60.0,57.51,65.38,74.36,78.03,75.67,50.75,61.84,69.11,63.41,71.61,62.3,75.02,70.62,41.25,55.41,63.87,70.95,75.08,82.1,93.57,66.03,73.44,72.2,83.74,85.57,111.74,113.9,97.51,98.49,95.41,81.84,99.8,139.61,149.44,128.33,118.89,115.34,132.52,137.9,158.49,177.31,115.28,0.0,0.0,165.38,144.0,210.56,219.41,160.66,147.93,174.03,211.15,267.28,341.77,382.49,374.3,318.43,262.43,249.7
37,Apache County,Arizona,100.0,103.9,117.09,112.6,139.94,142.37,122.14,134.14,103.86,106.44,111.61,132.27,118.6,122.14,95.83,95.63,103.74,110.57,128.5,132.51,119.4,95.87,102.5,96.78,112.32,129.05,134.22,128.54,111.96,88.47,109.66,129.37,155.13,160.53,156.56,158.86,118.12,122.58,132.23,142.41,131.04,143.2,120.67,112.6,114.11,130.72,241.45,149.48,155.17,118.16,117.81,127.34,134.98,163.16,170.75,192.97,158.19,152.42,143.64,170.63,213.04,228.14,234.5,159.38,162.52,160.93,156.64,162.76,165.42,142.25,96.34,94.91,93.16,87.64,98.85,103.18,86.92,72.81,75.12,71.54,77.5,81.72,85.17,73.53,61.8,70.19,68.08,71.82,80.56,77.94,56.84,64.86,66.53,78.3,78.97,95.99,103.38,89.31,85.85,81.96,91.34,94.95,112.56,123.01,108.07,97.18,96.38,101.35,112.0,138.31,149.01,132.63,109.18,112.24,115.18,136.76,149.6,145.39,124.8,0.0,0.0,129.13,138.91,174.24,167.57,157.27,132.71,134.86,158.51,177.42,234.26,222.42,212.36,220.47,169.71,176.15
38,Appling County,Georgia,100.0,116.84,105.43,113.04,138.95,123.56,97.73,115.79,112.79,116.84,114.9,123.4,117.09,82.59,109.31,137.25,123.08,125.26,140.57,135.55,80.89,113.36,118.38,114.25,107.94,135.38,117.57,88.91,120.0,115.63,116.19,117.98,160.81,139.68,88.34,118.62,123.56,99.92,112.96,141.54,139.43,86.32,109.88,117.81,120.4,129.31,143.16,137.25,102.83,107.13,111.42,89.8,117.33,153.2,138.95,89.8,109.23,114.25,120.97,134.57,182.75,182.27,91.82,109.96,108.58,100.08,98.38,105.18,97.0,56.44,93.2,78.95,90.61,89.55,113.2,102.43,72.47,93.6,80.73,97.57,90.28,85.75,67.85,43.32,74.74,91.26,78.62,81.62,91.82,76.36,60.57,79.92,85.43,97.57,108.26,117.33,100.24,72.47,101.38,93.52,117.98,83.56,123.4,110.04,84.7,107.45,95.47,121.3,109.55,132.31,129.8,78.79,102.75,112.55,117.57,124.37,146.88,146.96,87.69,0.0,0.0,124.7,140.97,158.3,147.94,113.28,133.85,139.11,140.24,144.62,189.23,185.1,124.45,127.85,139.11,168.58
39,Aransas County,Texas,100.0,102.97,103.57,108.44,127.49,144.68,115.93,118.86,101.41,97.26,116.05,140.27,130.87,101.29,103.31,102.89,96.31,106.73,129.62,149.09,101.9,113.04,111.48,109.81,117.45,151.79,159.13,109.62,114.3,115.36,112.89,121.75,172.36,175.44,144.79,132.17,125.74,126.5,114.9,159.01,169.13,124.14,120.95,114.87,118.94,125.44,167.3,176.12,126.05,114.3,132.02,119.47,146.5,215.78,277.72,215.7,184.37,200.46,205.13,218.67,252.7,253.54,183.88,155.25,142.78,137.76,129.09,135.29,96.81,84.03,81.79,85.36,80.72,86.81,92.09,74.83,60.08,76.05,80.08,76.46,67.26,75.51,52.02,48.59,69.62,71.56,75.48,70.65,77.49,61.79,52.51,83.61,82.55,91.14,90.76,99.05,77.76,67.79,91.52,86.39,91.14,101.44,115.78,123.54,102.36,94.71,102.93,100.72,120.53,169.09,208.52,163.35,128.67,125.02,145.7,156.46,205.02,217.11,163.19,0.0,0.0,150.72,182.55,211.94,216.96,213.31,169.85,177.22,171.14,194.22,334.71,448.48,368.14,272.4,180.23,182.21
40,Arapahoe County,Colorado,100.0,104.11,106.64,108.28,120.12,104.81,74.8,94.16,100.6,103.49,104.09,116.54,102.94,72.67,97.09,107.0,99.91,105.47,117.91,105.5,73.49,83.9,83.26,102.46,108.51,85.52,104.75,65.75,109.61,116.4,111.29,119.06,132.82,108.27,81.55,99.92,107.51,116.09,114.1,126.91,114.92,71.78,101.28,102.67,109.28,114.17,128.21,113.82,79.99,100.22,115.05,112.8,115.68,126.96,118.15,82.77,103.61,108.37,107.53,101.4,98.54,84.56,61.37,77.29,68.58,67.41,48.69,56.25,53.42,43.21,56.15,55.95,53.6,45.2,47.9,42.74,35.27,46.88,50.32,50.23,44.75,51.3,48.19,40.05,50.7,51.97,52.78,53.01,60.54,53.8,27.99,41.52,49.99,56.43,45.93,62.03,56.88,47.04,59.12,58.99,61.16,63.71,69.45,64.07,51.46,64.78,66.48,68.79,69.56,81.62,70.35,60.84,70.86,76.51,75.17,77.65,88.66,85.29,63.06,0.0,0.0,85.88,86.97,100.22,95.63,79.64,96.71,98.1,101.62,103.13,116.39,98.88,73.32,80.22,102.69,102.2
41,Archuleta County,Colorado,100.0,111.56,116.06,135.46,181.88,213.91,191.97,155.04,113.71,101.47,128.01,147.31,148.19,119.1,99.41,105.78,101.67,121.55,131.44,130.75,117.92,119.98,109.3,102.74,130.85,139.86,150.15,129.48,124.78,109.89,116.36,160.04,209.5,242.8,230.26,188.74,133.5,129.77,147.99,182.66,171.6,175.42,129.97,113.52,121.84,141.04,167.48,169.34,157.2,115.87,122.92,116.45,138.3,194.03,243.68,279.63,274.83,269.74,250.05,260.53,247.01,257.59,287.56,188.05,162.59,132.22,93.73,109.3,91.28,79.14,78.35,75.81,64.94,61.21,62.49,51.71,53.87,50.83,58.57,48.29,55.63,55.14,54.16,52.11,65.13,70.32,61.41,78.16,72.28,65.13,54.16,63.96,67.09,88.74,73.75,85.41,71.01,77.77,79.73,72.09,78.35,83.35,83.45,88.93,78.94,90.21,94.52,113.03,109.11,129.19,127.23,116.75,109.3,111.85,115.67,124.29,136.04,142.12,127.91,0.0,0.0,127.42,143.19,172.87,179.63,175.32,155.14,147.6,187.27,181.49,260.14,290.11,283.15,262.88,211.46,211.36
